estudiante_id,materia,trimestre,calificacion,asistencia_porcentaje,participacion_clase
EST037,Matemáticas,3,7.6,89,Alta
EST037,Lengua,3,7.1,87,Media
EST037,Ciencias,3,7.7,97,Baja
EST037,Historia,3,6.8,82,Media
EST037,Inglés,3,8.0,91,Alta
EST037,Educación Física,3,10.0,91,Alta
EST038,Matemáticas,1,5.8,76,Baja
EST038,Lengua,1,6.4,78,Media
EST038,Ciencias,1,6.4,81,Baja
EST038,Historia,1,7.0,98,Media
EST038,Inglés,1,5.3,82,Alta
EST038,Educación Física,1,6.2,90,Media
EST038,Matemáticas,2,5.1,90,Alta
EST038,Lengua,2,5.2,76,Alta
EST038,Ciencias,2,5.4,79,Baja
EST038,Historia,2,4.2,77,Baja
EST038,Inglés,2,6.3,81,Alta
EST038,Educación Física,2,5.5,79,Media
EST038,Matemáticas,3,4.5,77,Baja
EST038,Lengua,3,4.4,65,Baja
EST038,Ciencias,3,3.9,79,Baja
EST038,Historia,3,6.1,77,Media
EST038,Inglés,3,6.1,89,Alta
EST038,Educación Física,3,5.8,87,Baja
EST039,Matemáticas,1,5.9,82,Media
EST039,Lengua,1,4.7,77,Baja
EST039,Ciencias,1,4.8,64,Baja
EST039,Historia,1,4.3,80,Media
EST039,Inglés,1,5.2,79,Media
EST039,Educación Física,1,5.5,78,Baja
EST039,Matemáticas,2,3.5,75,Baja
EST039,Lengua,2,5.2,83,Alta
EST039,Ciencias,2,5.4,81,Baja
EST039,Historia,2,6.0,77,Media
EST039,Inglés,2,5.0,73,Baja
EST039,Educación Física,2,7.9,86,Baja
EST039,Matemáticas,3,5.5,84,Alta
EST039,Lengua,3,5.5,78,Media
EST039,Ciencias,3,5.0,82,Baja
EST039,Historia,3,6.5,88,Media
EST039,Inglés,3,4.9,73,Baja
EST039,Educación Física,3,5.4,80,Baja
EST040,Matemáticas,1,6.2,89,Baja
EST040,Lengua,1,6.3,85,Baja
EST040,Ciencias,1,5.6,85,Baja
EST040,Historia,1,5.7,81,Media
EST040,Inglés,1,6.7,89,Media
EST040,Educación Física,1,6.5,76,Baja
EST040,Matemáticas,2,4.4,69,Alta
EST040,Lengua,2,6.9,81,Baja
EST040,Ciencias,2,6.8,83,Baja
EST040,Historia,2,5.6,79,Alta
EST040,Inglés,2,7.0,92,Media
EST040,Educación Física,2,8.4,87,Alta
EST040,Matemáticas,3,6.9,85,Media
EST040,Lengua,3,6.7,78,Media
EST040,Ciencias,3,6.4,77,Media
EST040,Historia,3,6.1,85,Media
EST040,Inglés,3,5.6,82,Baja
EST040,Educación Física,3,8.8,85,Alta
EST041,Matemáticas,1,7.9,95,Media
EST041,Lengua,1,6.7,82,Alta
EST041,Ciencias,1,9.0,87,Alta
EST041,Historia,1,6.5,87,Alta
EST041,Inglés,1,5.2,87,Media
EST041,Educación Física,1,7.5,98,Media
EST041,Matemáticas,2,6.6,90,Media
EST041,Lengua,2,7.5,92,Media
EST041,Ciencias,2,5.4,77,Media
EST041,Historia,2,7.1,96,Media
EST041,Inglés,2,6.4,84,Alta
EST041,Educación Física,2,7.1,99,Media
EST041,Matemáticas,3,7.1,96,Alta
EST041,Lengua,3,6.7,77,Alta
EST041,Ciencias,3,8.0,94,Alta
EST041,Historia,3,6.3,78,Media
EST041,Inglés,3,6.0,81,Media
EST041,Educación Física,3,8.6,93,Alta
EST042,Matemáticas,1,7.0,75,Media
EST042,Lengua,1,5.8,76,Media
EST042,Ciencias,1,5.4,83,Alta
EST042,Historia,1,6.8,75,Alta
EST042,Inglés,1,4.7,71,Baja
EST042,Educación Física,1,4.0,80,Media
EST042,Matemáticas,2,5.2,85,Baja
EST042,Lengua,2,5.5,77,Media
EST042,Ciencias,2,3.7,60,Alta
EST042,Historia,2,6.4,84,Media
EST042,Inglés,2,5.8,86,Media
EST042,Educación Física,2,6.6,83,Baja
EST042,Matemáticas,3,7.0,75,Baja
EST042,Lengua,3,4.8,67,Media
EST042,Ciencias,3,5.7,87,Baja
EST042,Historia,3,5.4,82,Baja
EST042,Inglés,3,5.0,79,Media
EST042,Educación Física,3,6.6,81,Media
EST043,Matemáticas,1,6.4,79,Media
EST043,Lengua,1,6.2,79,Media
EST043,Ciencias,1,7.1,90,Media
EST043,Historia,1,5.4,78,Media
EST043,Inglés,1,7.0,85,Baja
EST043,Educación Física,1,7.3,98,Media
EST043,Matemáticas,2,7.5,93,Alta
EST043,Lengua,2,5.2,79,Media
EST043,Ciencias,2,6.3,82,Media
EST043,Historia,2,5.8,75,Media
EST043,Inglés,2,5.8,90,Baja
EST043,Educación Física,2,7.2,97,Media
EST043,Matemáticas,3,5.8,75,Baja
EST043,Lengua,3,7.1,92,Media
EST043,Ciencias,3,7.0,99,Baja
EST043,Historia,3,6.2,85,Baja
EST043,Inglés,3,5.6,87,Baja
EST043,Educación Física,3,7.7,86,Media
EST044,Matemáticas,1,5.7,82,Baja
EST044,Lengua,1,5.4,76,Baja
EST044,Ciencias,1,5.5,84,Baja
EST044,Historia,1,5.9,84,Baja
EST044,Inglés,1,5.4,79,Baja
EST044,Educación Física,1,6.5,77,Media
EST044,Matemáticas,2,5.3,79,Media
EST044,Lengua,2,3.7,60,Media
EST044,Ciencias,2,5.7,89,Alta
EST044,Historia,2,5.0,80,Baja
EST044,Inglés,2,6.0,86,Alta
EST044,Educación Física,2,7.3,90,Media
EST044,Matemáticas,3,5.7,79,Media
EST044,Lengua,3,3.6,61,Baja
EST044,Ciencias,3,5.6,80,Media
EST044,Historia,3,4.5,66,Alta
EST044,Inglés,3,6.9,90,Media
EST044,Educación Física,3,5.8,90,Media
EST045,Matemáticas,1,4.9,62,Baja
EST045,Lengua,1,5.1,83,Baja
EST045,Ciencias,1,5.7,79,Alta
EST045,Historia,1,5.1,79,Baja
EST045,Inglés,1,6.0,77,Alta
EST045,Educación Física,1,5.6,80,Media
EST045,Matemáticas,2,4.4,78,Baja
EST045,Lengua,2,4.1,74,Baja
EST045,Ciencias,2,6.7,85,Media
EST045,Historia,2,5.7,77,Baja
EST045,Inglés,2,6.7,78,Media
EST045,Educación Física,2,6.3,88,Media
EST045,Matemáticas,3,5.6,77,Baja
EST045,Lengua,3,5.4,84,Baja
EST045,Ciencias,3,5.8,86,Baja
EST045,Historia,3,6.7,90,Media
EST045,Inglés,3,5.1,82,Baja
EST045,Educación Física,3,7.0,75,Alta
EST046,Matemáticas,1,7.3,91,Media
EST046,Lengua,1,6.2,88,Alta
EST046,Ciencias,1,7.0,91,Media
EST046,Historia,1,6.2,77,Media
EST046,Inglés,1,7.0,85,Media
EST046,Educación Física,1,8.2,85,Media
EST046,Matemáticas,2,7.3,100,Baja
EST046,Lengua,2,5.7,79,Baja
EST046,Ciencias,2,7.9,95,Media
EST046,Historia,2,6.7,76,Baja
EST046,Inglés,2,6.7,75,Media
EST046,Educación Física,2,7.3,96,Alta
EST046,Matemáticas,3,6.7,87,Media
EST046,Lengua,3,6.7,87,Alta
EST046,Ciencias,3,6.8,85,Media
EST046,Historia,3,6.1,77,Media
EST046,Inglés,3,4.9,66,Baja
EST046,Educación Física,3,7.8,96,Media
EST047,Matemáticas,1,7.8,85,Media
EST047,Lengua,1,6.5,79,Alta
EST047,Ciencias,1,6.8,85,Alta
EST047,Historia,1,5.9,79,Media
EST047,Inglés,1,4.8,63,Alta
EST047,Educación Física,1,8.9,87,Alta
EST047,Matemáticas,2,8.4,94,Alta
EST047,Lengua,2,7.6,91,Media
EST047,Ciencias,2,6.1,89,Media
EST047,Historia,2,7.0,80,Media
EST047,Inglés,2,5.3,81,Baja
EST047,Educación Física,2,6.7,83,Alta
EST047,Matemáticas,3,6.8,77,Media
EST047,Lengua,3,7.5,99,Alta
EST047,Ciencias,3,6.2,87,Alta
EST047,Historia,3,6.3,80,Media
EST047,Inglés,3,6.1,89,Media
EST047,Educación Física,3,6.1,81,Media
EST048,Matemáticas,1,6.2,89,Media
EST048,Lengua,1,7.1,99,Alta
EST048,Ciencias,1,7.0,90,Media
EST048,Historia,1,6.6,83,Baja
EST048,Inglés,1,7.5,95,Media
EST048,Educación Física,1,6.9,90,Alta
EST048,Matemáticas,2,8.3,96,Alta
EST048,Lengua,2,7.1,88,Media
EST048,Ciencias,2,9.0,87,Media
EST048,Historia,2,8.7,97,Alta
EST048,Inglés,2,7.8,100,Media
EST048,Educación Física,2,9.0,98,Media
EST048,Matemáticas,3,8.1,92,Alta
EST048,Lengua,3,7.2,100,Alta
EST048,Ciencias,3,7.9,99,Alta
EST048,Historia,3,8.8,87,Alta
EST048,Inglés,3,7.0,85,Media
EST048,Educación Física,3,8.1,87,Alta
EST049,Matemáticas,1,3.6,60,Baja
EST049,Lengua,1,5.0,89,Baja
EST049,Ciencias,1,4.9,70,Media
EST049,Historia,1,5.5,84,Baja
EST049,Inglés,1,5.6,77,Baja
EST049,Educación Física,1,4.7,76,Baja
EST049,Matemáticas,2,4.5,77,Baja
EST049,Lengua,2,5.7,86,Media
EST049,Ciencias,2,6.1,87,Media
EST049,Historia,2,5.9,87,Media
EST049,Inglés,2,5.1,81,Baja
EST049,Educación Física,2,6.0,86,Baja
EST049,Matemáticas,3,6.0,79,Alta
EST049,Lengua,3,5.6,79,Baja
EST049,Ciencias,3,3.2,62,Media
EST049,Historia,3,6.7,89,Baja
EST049,Inglés,3,6.7,89,Media
EST049,Educación Física,3,5.9,89,Media
EST050,Matemáticas,1,4.9,75,Baja
EST050,Lengua,1,5.3,83,Baja
EST050,Ciencias,1,4.1,78,Baja
EST050,Historia,1,7.0,100,Baja
EST050,Inglés,1,5.0,68,Baja
EST050,Educación Física,1,4.6,79,Alta
EST050,Matemáticas,2,5.3,77,Baja
EST050,Lengua,2,3.5,78,Media
EST050,Ciencias,2,4.3,75,Baja
EST050,Historia,2,7.1,95,Media
EST050,Inglés,2,6.2,76,Media
EST050,Educación Física,2,5.8,84,Baja
EST050,Matemáticas,3,6.5,80,Media
EST050,Lengua,3,6.0,84,Baja
EST050,Ciencias,3,5.5,77,Baja
EST050,Historia,3,5.6,79,Baja
EST050,Inglés,3,5.2,80,Baja
EST050,Educación Física,3,7.9,99,Media
EST051,Matemáticas,1,7.0,80,Media
EST051,Lengua,1,7.3,95,Baja
EST051,Ciencias,1,6.7,90,Media
EST051,Historia,1,6.6,87,Media
EST051,Inglés,1,7.1,96,Alta
EST051,Educación Física,1,7.5,88,Alta
EST051,Matemáticas,2,6.5,82,Media
EST051,Lengua,2,7.8,100,Media
EST051,Ciencias,2,6.9,89,Media
EST051,Historia,2,7.6,86,Alta
EST051,Inglés,2,6.6,83,Media
EST051,Educación Física,2,9.1,88,Alta
EST051,Matemáticas,3,6.5,82,Media
EST051,Lengua,3,7.9,91,Media
EST051,Ciencias,3,8.4,85,Alta
EST051,Historia,3,7.8,85,Media
EST051,Inglés,3,7.2,94,Media
EST051,Educación Física,3,6.9,77,Alta
EST052,Matemáticas,1,8.3,88,Media
EST052,Lengua,1,7.0,79,Media
EST052,Ciencias,1,7.1,90,Baja
EST052,Historia,1,6.7,83,Media
EST052,Inglés,1,8.6,93,Media
EST052,Educación Física,1,9.1,95,Alta
EST052,Matemáticas,2,8.2,97,Alta
EST052,Lengua,2,7.5,93,Alta
EST052,Ciencias,2,7.8,97,Alta
EST052,Historia,2,7.6,89,Media
EST052,Inglés,2,7.3,99,Media
EST052,Educación Física,2,7.6,87,Alta
EST052,Matemáticas,3,8.2,100,Alta
EST052,Lengua,3,7.7,86,Media
EST052,Ciencias,3,6.9,75,Media
EST052,Historia,3,6.5,90,Media
EST052,Inglés,3,7.4,87,Media
EST052,Educación Física,3,6.3,90,Alta
EST053,Matemáticas,1,8.3,94,Alta
EST053,Lengua,1,7.6,87,Media
EST053,Ciencias,1,7.0,94,Media
EST053,Historia,1,8.5,86,Baja
EST053,Inglés,1,7.4,88,Media
EST053,Educación Física,1,8.8,87,Media
EST053,Matemáticas,2,7.5,85,Media
EST053,Lengua,2,7.8,100,Media
EST053,Ciencias,2,7.2,99,Baja
EST053,Historia,2,6.3,85,Alta
EST053,Inglés,2,8.2,99,Baja
EST053,Educación Física,2,8.9,89,Media
EST053,Matemáticas,3,8.1,100,Alta
EST053,Lengua,3,8.0,86,Alta
EST053,Ciencias,3,8.8,94,Media
EST053,Historia,3,7.2,90,Baja
EST053,Inglés,3,7.2,92,Alta
EST053,Educación Física,3,7.4,95,Baja
EST054,Matemáticas,1,8.2,89,Alta
EST054,Lengua,1,7.3,91,Media
EST054,Ciencias,1,7.4,89,Media
EST054,Historia,1,7.5,96,Media
EST054,Inglés,1,7.6,88,Media
EST054,Educación Física,1,8.3,97,Media
EST054,Matemáticas,2,6.4,80,Baja
EST054,Lengua,2,7.7,94,Media
EST054,Ciencias,2,8.0,91,Alta
EST054,Historia,2,6.1,89,Media
EST054,Inglés,2,7.8,90,Media
EST054,Educación Física,2,8.3,87,Alta
EST054,Matemáticas,3,8.0,92,Alta
EST054,Lengua,3,8.0,88,Alta
EST054,Ciencias,3,8.8,99,Media
EST054,Historia,3,7.6,93,Alta
EST054,Inglés,3,8.0,100,Alta
EST054,Educación Física,3,9.0,86,Alta
EST055,Matemáticas,1,5.6,89,Alta
EST055,Lengua,1,6.5,80,Alta
EST055,Ciencias,1,4.9,67,Baja
EST055,Historia,1,5.8,85,Baja
EST055,Inglés,1,6.4,78,Media
EST055,Educación Física,1,5.5,88,Baja
EST055,Matemáticas,2,5.6,90,Alta
EST055,Lengua,2,6.5,81,Baja
EST055,Ciencias,2,5.3,81,Baja
EST055,Historia,2,6.5,81,Media
EST055,Inglés,2,4.6,63,Baja
EST055,Educación Física,2,6.1,80,Media
EST055,Matemáticas,3,5.0,80,Baja
EST055,Lengua,3,6.2,82,Alta
EST055,Ciencias,3,3.4,78,Baja
EST055,Historia,3,5.8,75,Baja
EST055,Inglés,3,6.0,82,Baja
EST055,Educación Física,3,7.3,89,Baja
EST056,Matemáticas,1,7.1,100,Media
EST056,Lengua,1,6.6,88,Media
EST056,Ciencias,1,6.9,89,Media
EST056,Historia,1,4.7,60,Baja
EST056,Inglés,1,6.6,82,Media
EST056,Educación Física,1,7.4,100,Media
EST056,Matemáticas,2,4.8,78,Alta
EST056,Lengua,2,6.7,79,Baja
EST056,Ciencias,2,6.6,89,Media
EST056,Historia,2,5.3,77,Media
EST056,Inglés,2,6.0,83,Media
EST056,Educación Física,2,7.3,91,Media
EST056,Matemáticas,3,6.6,76,Media
EST056,Lengua,3,6.0,86,Baja
EST056,Ciencias,3,5.4,86,Media
EST056,Historia,3,7.5,87,Media
EST056,Inglés,3,7.2,88,Media
EST056,Educación Física,3,8.2,91,Media
EST057,Matemáticas,1,5.3,88,Media
EST057,Lengua,1,6.6,86,Media
EST057,Ciencias,1,5.9,84,Baja
EST057,Historia,1,4.6,62,Media
EST057,Inglés,1,6.6,80,Media
EST057,Educación Física,1,7.4,88,Alta
EST057,Matemáticas,2,5.0,66,Baja
EST057,Lengua,2,6.0,84,Baja
EST057,Ciencias,2,6.5,88,Media
EST057,Historia,2,5.3,84,Media
EST057,Inglés,2,5.5,85,Baja
EST057,Educación Física,2,4.6,80,Baja
EST057,Matemáticas,3,5.0,77,Baja
EST057,Lengua,3,4.5,64,Baja
EST057,Ciencias,3,5.4,86,Baja
EST057,Historia,3,5.2,76,Media
EST057,Inglés,3,6.4,80,Media
EST057,Educación Física,3,5.6,80,Baja
EST058,Matemáticas,1,7.7,92,Alta
EST058,Lengua,1,7.6,89,Media
EST058,Ciencias,1,7.7,95,Baja
EST058,Historia,1,8.4,99,Alta
EST058,Inglés,1,6.6,87,Baja
EST058,Educación Física,1,10.0,99,Baja
EST058,Matemáticas,2,7.8,95,Media
EST058,Lengua,2,7.1,94,Baja
EST058,Ciencias,2,8.9,99,Alta
EST058,Historia,2,7.1,100,Baja
EST058,Inglés,2,6.5,87,Media
EST058,Educación Física,2,7.6,96,Alta
EST058,Matemáticas,3,5.9,82,Baja
EST058,Lengua,3,6.9,81,Alta
EST058,Ciencias,3,6.4,77,Baja
EST058,Historia,3,7.8,100,Media
EST058,Inglés,3,9.2,96,Alta
EST058,Educación Física,3,8.0,98,Media
EST059,Matemáticas,1,5.3,89,Baja
EST059,Lengua,1,6.0,89,Media
EST059,Ciencias,1,5.2,88,Baja
EST059,Historia,1,5.8,77,Media
EST059,Inglés,1,6.5,85,Alta
EST059,Educación Física,1,7.1,97,Alta
EST059,Matemáticas,2,6.2,89,Media
EST059,Lengua,2,5.5,79,Media
EST059,Ciencias,2,5.8,84,Baja
EST059,Historia,2,6.4,89,Media
EST059,Inglés,2,6.4,90,Alta
EST059,Educación Física,2,7.3,94,Media
EST059,Matemáticas,3,5.5,78,Baja
EST059,Lengua,3,5.1,77,Baja
EST059,Ciencias,3,4.7,68,Baja
EST059,Historia,3,5.8,78,Media
EST059,Inglés,3,6.5,76,Alta
EST059,Educación Física,3,6.5,79,Media
EST060,Matemáticas,1,5.1,86,Alta
EST060,Lengua,1,7.4,87,Media
EST060,Ciencias,1,7.1,90,Media
EST060,Historia,1,7.4,94,Media
EST060,Inglés,1,6.3,86,Baja
EST060,Educación Física,1,7.5,94,Media
EST060,Matemáticas,2,5.7,78,Media
EST060,Lengua,2,8.2,91,Media
EST060,Ciencias,2,6.0,78,Media
EST060,Historia,2,5.3,78,Baja
EST060,Inglés,2,6.4,86,Alta
EST060,Educación Física,2,7.5,95,Alta
EST060,Matemáticas,3,6.3,79,Baja
EST060,Lengua,3,5.9,82,Media
EST060,Ciencias,3,7.2,88,Alta
EST060,Historia,3,6.9,88,Alta
EST060,Inglés,3,6.6,76,Media
EST060,Educación Física,3,7.1,86,Alta
EST061,Matemáticas,1,7.9,91,Media
EST061,Lengua,1,5.8,86,Alta
EST061,Ciencias,1,7.1,96,Media
EST061,Historia,1,7.2,92,Media
EST061,Inglés,1,7.6,91,Media
EST061,Educación Física,1,7.7,90,Baja
EST061,Matemáticas,2,7.9,91,Baja
EST061,Lengua,2,7.8,100,Media
EST061,Ciencias,2,5.7,80,Baja
EST061,Historia,2,8.7,98,Alta
EST061,Inglés,2,9.0,88,Alta
EST061,Educación Física,2,9.8,100,Media
EST061,Matemáticas,3,7.7,95,Media
EST061,Lengua,3,7.3,99,Media
EST061,Ciencias,3,8.2,98,Alta
EST061,Historia,3,7.7,91,Baja
EST061,Inglés,3,8.5,96,Alta
EST061,Educación Física,3,7.2,100,Media
EST062,Matemáticas,1,4.3,63,Media
EST062,Lengua,1,5.4,78,Baja
EST062,Ciencias,1,6.5,81,Media
EST062,Historia,1,6.5,87,Alta
EST062,Inglés,1,5.9,83,Baja
EST062,Educación Física,1,6.3,87,Media
EST062,Matemáticas,2,8.3,93,Alta
EST062,Lengua,2,4.9,63,Media
EST062,Ciencias,2,5.4,78,Baja
EST062,Historia,2,5.7,90,Baja
EST062,Inglés,2,5.3,79,Media
EST062,Educación Física,2,7.4,87,Media
EST062,Matemáticas,3,4.8,69,Baja
EST062,Lengua,3,5.7,83,Baja
EST062,Ciencias,3,5.9,76,Baja
EST062,Historia,3,6.0,78,Media
EST062,Inglés,3,4.9,61,Media
EST062,Educación Física,3,7.3,94,Baja
EST063,Matemáticas,1,6.2,87,Media
EST063,Lengua,1,7.4,100,Media
EST063,Ciencias,1,6.9,80,Media
EST063,Historia,1,7.0,90,Media
EST063,Inglés,1,6.8,84,Media
EST063,Educación Física,1,6.3,76,Alta
EST063,Matemáticas,2,7.6,95,Media
EST063,Lengua,2,6.4,86,Media
EST063,Ciencias,2,7.1,94,Media
EST063,Historia,2,8.5,87,Media
EST063,Inglés,2,7.6,86,Media
EST063,Educación Física,2,9.7,98,Alta
EST063,Matemáticas,3,5.9,87,Baja
EST063,Lengua,3,6.1,78,Baja
EST063,Ciencias,3,6.8,85,Alta
EST063,Historia,3,6.7,88,Media
EST063,Inglés,3,7.9,91,Media
EST063,Educación Física,3,7.5,97,Baja
EST064,Matemáticas,1,9.0,88,Alta
EST064,Lengua,1,6.9,90,Media
EST064,Ciencias,1,8.7,94,Alta
EST064,Historia,1,8.2,91,Alta
EST064,Inglés,1,6.1,80,Baja
EST064,Educación Física,1,8.3,90,Alta
EST064,Matemáticas,2,8.2,99,Alta
EST064,Lengua,2,7.3,98,Baja
EST064,Ciencias,2,8.2,99,Alta
EST064,Historia,2,7.3,94,Baja
EST064,Inglés,2,8.5,91,Media
EST064,Educación Física,2,6.5,84,Media
EST064,Matemáticas,3,6.4,78,Alta
EST064,Lengua,3,6.5,84,Media
EST064,Ciencias,3,6.5,76,Media
EST064,Historia,3,7.7,85,Media
EST064,Inglés,3,7.5,86,Baja
EST064,Educación Física,3,7.8,85,Alta
EST065,Matemáticas,1,7.0,87,Baja
EST065,Lengua,1,7.0,96,Media
EST065,Ciencias,1,5.7,79,Media
EST065,Historia,1,7.5,88,Media
EST065,Inglés,1,8.6,93,Alta
EST065,Educación Física,1,6.1,78,Media
EST065,Matemáticas,2,6.8,82,Baja
EST065,Lengua,2,5.1,78,Media
EST065,Ciencias,2,6.4,76,Media
EST065,Historia,2,6.6,78,Media
EST065,Inglés,2,5.6,79,Media
EST065,Educación Física,2,5.7,84,Alta
EST065,Matemáticas,3,6.2,76,Media
EST065,Lengua,3,5.8,82,Media
EST065,Ciencias,3,5.6,78,Baja
EST065,Historia,3,5.3,89,Media
EST065,Inglés,3,5.2,83,Media
EST065,Educación Física,3,9.3,92,Alta
EST066,Matemáticas,1,6.9,85,Baja
EST066,Lengua,1,6.7,88,Media
EST066,Ciencias,1,6.7,90,Media
EST066,Historia,1,6.3,85,Media
EST066,Inglés,1,6.7,83,Media
EST066,Educación Física,1,4.9,79,Baja
EST066,Matemáticas,2,5.2,76,Baja
EST066,Lengua,2,6.5,89,Media
EST066,Ciencias,2,4.4,70,Baja
EST066,Historia,2,6.0,82,Baja
EST066,Inglés,2,6.8,88,Media
EST066,Educación Física,2,5.0,75,Baja
EST066,Matemáticas,3,5.5,85,Baja
EST066,Lengua,3,6.3,88,Media
EST066,Ciencias,3,4.5,78,Media
EST066,Historia,3,7.2,92,Baja
EST066,Inglés,3,6.6,80,Alta
EST066,Educación Física,3,7.8,93,Alta
EST067,Matemáticas,1,6.9,75,Media
EST067,Lengua,1,6.3,89,Baja
EST067,Ciencias,1,5.6,83,Media
EST067,Historia,1,6.0,79,Media
EST067,Inglés,1,5.5,81,Baja
EST067,Educación Física,1,7.6,89,Alta
EST067,Matemáticas,2,6.5,82,Media
EST067,Lengua,2,6.6,89,Alta
EST067,Ciencias,2,7.0,87,Media
EST067,Historia,2,4.1,73,Baja
EST067,Inglés,2,5.5,85,Baja
EST067,Educación Física,2,6.4,86,Baja
EST067,Matemáticas,3,7.4,86,Alta
EST067,Lengua,3,5.3,87,Media
EST067,Ciencias,3,3.9,77,Alta
EST067,Historia,3,6.7,80,Media
EST067,Inglés,3,6.2,85,Media
EST067,Educación Física,3,5.9,83,Media
EST068,Matemáticas,1,7.7,93,Media
EST068,Lengua,1,9.1,94,Baja
EST068,Ciencias,1,8.1,95,Alta
EST068,Historia,1,5.6,90,Baja
EST068,Inglés,1,7.9,99,Alta
EST068,Educación Física,1,6.8,82,Alta
EST068,Matemáticas,2,7.9,88,Baja
EST068,Lengua,2,8.7,86,Alta
EST068,Ciencias,2,7.2,88,Baja
EST068,Historia,2,7.5,88,Media
EST068,Inglés,2,6.9,83,Media
EST068,Educación Física,2,10.0,91,Alta
EST068,Matemáticas,3,7.4,98,Baja
EST068,Lengua,3,7.1,100,Media
EST068,Ciencias,3,9.1,88,Alta
EST068,Historia,3,7.8,88,Baja
EST068,Inglés,3,8.5,100,Alta
EST068,Educación Física,3,9.7,85,Alta
EST069,Matemáticas,1,5.0,78,Media
EST069,Lengua,1,6.3,84,Media
EST069,Ciencias,1,7.8,97,Alta
EST069,Historia,1,7.1,92,Baja
EST069,Inglés,1,8.2,90,Alta
EST069,Educación Física,1,7.9,89,Alta
EST069,Matemáticas,2,5.2,84,Baja
EST069,Lengua,2,7.2,96,Media
EST069,Ciencias,2,5.9,87,Baja
EST069,Historia,2,6.5,88,Alta
EST069,Inglés,2,6.1,88,Alta
EST069,Educación Física,2,7.6,99,Media
EST069,Matemáticas,3,6.4,77,Media
EST069,Lengua,3,4.6,75,Media
EST069,Ciencias,3,6.7,82,Media
EST069,Historia,3,5.7,76,Baja
EST069,Inglés,3,6.0,88,Alta
EST069,Educación Física,3,7.4,93,Media
EST070,Matemáticas,1,7.7,99,Alta
EST070,Lengua,1,7.0,97,Alta
EST070,Ciencias,1,7.2,99,Media
EST070,Historia,1,6.8,83,Media
EST070,Inglés,1,8.1,87,Media
EST070,Educación Física,1,7.9,88,Media
EST070,Matemáticas,2,6.4,90,Media
EST070,Lengua,2,7.5,100,Media
EST070,Ciencias,2,6.9,87,Baja
EST070,Historia,2,6.3,79,Alta
EST070,Inglés,2,9.2,85,Alta
EST070,Educación Física,2,8.7,92,Alta
EST070,Matemáticas,3,7.9,94,Media
EST070,Lengua,3,6.6,88,Alta
EST070,Ciencias,3,7.9,100,Media
EST070,Historia,3,8.9,92,Alta
EST070,Inglés,3,7.7,85,Alta
EST070,Educación Física,3,8.5,98,Baja
EST071,Matemáticas,1,8.3,94,Alta
EST071,Lengua,1,6.5,90,Media
EST071,Ciencias,1,8.3,87,Alta
EST071,Historia,1,8.0,100,Alta
EST071,Inglés,1,7.3,98,Alta
EST071,Educación Física,1,7.4,91,Media
EST071,Matemáticas,2,6.5,85,Baja
EST071,Lengua,2,8.0,99,Alta
EST071,Ciencias,2,7.0,96,Media
EST071,Historia,2,6.0,80,Media
EST071,Inglés,2,7.5,89,Alta
EST071,Educación Física,2,6.7,90,Alta
EST071,Matemáticas,3,8.2,91,Alta
EST071,Lengua,3,8.2,96,Media
EST071,Ciencias,3,8.4,86,Media
EST071,Historia,3,8.8,88,Alta
EST071,Inglés,3,7.4,95,Media
EST071,Educación Física,3,9.5,93,Media
EST072,Matemáticas,1,8.0,88,Media
EST072,Lengua,1,6.2,89,Media
EST072,Ciencias,1,7.0,88,Baja
EST072,Historia,1,3.9,63,Media
EST072,Inglés,1,6.3,84,Media
EST072,Educación Física,1,8.4,100,Media
EST072,Matemáticas,2,5.3,79,Media
EST072,Lengua,2,5.6,88,Baja
EST072,Ciencias,2,6.5,84,Media
EST072,Historia,2,5.3,86,Baja
EST072,Inglés,2,6.0,88,Media
EST072,Educación Física,2,6.3,88,Media
EST072,Matemáticas,3,4.8,71,Baja
EST072,Lengua,3,6.8,75,Media
EST072,Ciencias,3,7.2,97,Baja
EST072,Historia,3,6.5,76,Media
EST072,Inglés,3,6.4,76,Baja
EST072,Educación Física,3,7.8,94,Media
EST073,Matemáticas,1,6.8,85,Baja
EST073,Lengua,1,4.5,68,Baja
EST073,Ciencias,1,7.1,91,Baja
EST073,Historia,1,7.3,99,Media
EST073,Inglés,1,7.0,91,Baja
EST073,Educación Física,1,5.8,85,Media
EST073,Matemáticas,2,7.6,94,Media
EST073,Lengua,2,5.8,84,Baja
EST073,Ciencias,2,6.9,83,Media
EST073,Historia,2,6.9,88,Baja
EST073,Inglés,2,6.8,86,Alta
EST073,Educación Física,2,7.9,88,Media
EST073,Matemáticas,3,7.4,92,Baja
EST073,Lengua,3,7.0,92,Media
EST073,Ciencias,3,6.6,79,Media
EST073,Historia,3,5.3,82,Media
EST073,Inglés,3,7.0,99,Alta
EST073,Educación Física,3,8.9,98,Alta
EST074,Matemáticas,1,6.3,89,Alta
EST074,Lengua,1,6.1,87,Media
EST074,Ciencias,1,6.0,90,Media
EST074,Historia,1,7.4,100,Media
EST074,Inglés,1,6.9,90,Media
EST074,Educación Física,1,7.5,88,Media
EST074,Matemáticas,2,6.9,86,Baja
EST074,Lengua,2,6.2,88,Alta
EST074,Ciencias,2,6.1,78,Media
